RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,errorCount,trimData,outlier,
680.5067,Experiment4Metamer_ResponseGroup1.m,1,15,1,14,20,q,0,423,Data_5_1_20141021T144621.mat,9,1,0,680.5067,0,
587.5445,Experiment4Metamer_ResponseGroup1.m,1,6,2,6,20,q,0,424,Data_5_1_20141021T144621.mat,9,2,0,587.5445,0,
637.4478,Experiment4Metamer_ResponseGroup1.m,2,16,1,19,19,p,0,425,Data_5_1_20141021T144621.mat,9,2,0,637.4478,0,
914.2769,Experiment4Metamer_ResponseGroup1.m,2,9,2,9,19,p,0,426,Data_5_1_20141021T144621.mat,9,1,0,914.2769,0,
772.3114,Experiment4Metamer_ResponseGroup1.m,1,20,2,7,20,q,0,427,Data_5_1_20141021T144621.mat,9,2,0,772.3114,0,
784.3669,Experiment4Metamer_ResponseGroup1.m,2,10,2,6,19,p,0,428,Data_5_1_20141021T144621.mat,9,1,0,784.3669,0,
835.8938,Experiment4Metamer_ResponseGroup1.m,1,8,2,15,20,q,0,430,Data_5_1_20141021T144621.mat,9,2,0,835.8938,0,
754.9863,Experiment4Metamer_ResponseGroup1.m,2,20,1,9,19,p,0,431,Data_5_1_20141021T144621.mat,9,2,0,754.9863,0,
678.3433,Experiment4Metamer_ResponseGroup1.m,2,18,1,8,19,p,0,432,Data_5_1_20141021T144621.mat,9,2,0,678.3433,0,
788.0209,Experiment4Metamer_ResponseGroup1.m,1,3,2,2,20,q,0,433,Data_5_1_20141021T144621.mat,9,2,0,788.0209,0,
765.8864,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,434,Data_5_1_20141021T144621.mat,9,1,0,765.8864,0,
1032.8777,Experiment4Metamer_ResponseGroup1.m,2,17,2,8,19,p,0,435,Data_5_1_20141021T144621.mat,9,1,0,1032.8777,0,
873.5824,Experiment4Metamer_ResponseGroup1.m,1,9,2,6,20,q,0,436,Data_5_1_20141021T144621.mat,9,2,0,873.5824,0,
870.2603,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,437,Data_5_1_20141021T144621.mat,9,2,0,870.2603,0,
739.8349,Experiment4Metamer_ResponseGroup1.m,1,13,1,5,20,q,0,438,Data_5_1_20141021T144621.mat,9,1,0,739.8349,0,
739.0723,Experiment4Metamer_ResponseGroup1.m,2,7,2,10,19,p,0,439,Data_5_1_20141021T144621.mat,9,1,0,739.0723,0,
781.2677,Experiment4Metamer_ResponseGroup1.m,2,14,2,10,19,p,0,440,Data_5_1_20141021T144621.mat,9,1,0,781.2677,0,
827.5236,Experiment4Metamer_ResponseGroup1.m,1,5,1,15,20,q,0,441,Data_5_1_20141021T144621.mat,9,1,0,827.5236,0,
945.5143,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,442,Data_5_1_20141021T144621.mat,9,1,0,945.5143,0,
749.4033,Experiment4Metamer_ResponseGroup1.m,2,9,2,17,19,p,0,443,Data_5_1_20141021T144621.mat,9,1,0,749.4033,0,
955.2448,Experiment4Metamer_ResponseGroup1.m,2,4,2,1,19,p,0,444,Data_5_1_20141021T144621.mat,9,1,0,955.2448,0,
786.2388,Experiment4Metamer_ResponseGroup1.m,2,11,1,2,19,p,0,445,Data_5_1_20141021T144621.mat,9,2,0,786.2388,0,
656.661,Experiment4Metamer_ResponseGroup1.m,2,20,1,9,19,p,0,446,Data_5_1_20141021T144621.mat,9,2,0,656.661,0,
796.5649,Experiment4Metamer_ResponseGroup1.m,1,19,1,13,20,q,0,447,Data_5_1_20141021T144621.mat,9,1,0,796.5649,0,
771.0026,Experiment4Metamer_ResponseGroup1.m,1,20,2,7,20,q,0,448,Data_5_1_20141021T144621.mat,9,2,0,771.0026,0,
649.4535,Experiment4Metamer_ResponseGroup1.m,1,3,2,13,20,q,0,449,Data_5_1_20141021T144621.mat,9,2,0,649.4535,0,
781.7095,Experiment4Metamer_ResponseGroup1.m,1,2,1,3,20,q,0,450,Data_5_1_20141021T144621.mat,9,1,0,781.7095,0,
611.5054,Experiment4Metamer_ResponseGroup1.m,1,14,2,4,20,q,0,451,Data_5_1_20141021T144621.mat,9,2,0,611.5054,0,
946.4343,Experiment4Metamer_ResponseGroup1.m,2,13,1,18,19,p,0,452,Data_5_1_20141021T144621.mat,9,2,0,946.4343,0,
672.4564,Experiment4Metamer_ResponseGroup1.m,1,13,1,11,20,q,0,453,Data_5_1_20141021T144621.mat,9,1,0,672.4564,0,
690.4631,Experiment4Metamer_ResponseGroup1.m,2,18,1,10,19,p,0,454,Data_5_1_20141021T144621.mat,9,2,0,690.4631,0,
600.7249,Experiment4Metamer_ResponseGroup1.m,1,1,2,17,20,q,0,455,Data_5_1_20141021T144621.mat,9,2,0,600.7249,0,
824.5154,Experiment4Metamer_ResponseGroup1.m,2,16,2,3,19,p,0,456,Data_5_1_20141021T144621.mat,9,1,0,824.5154,0,
718.4036,Experiment4Metamer_ResponseGroup1.m,1,12,2,2,20,q,0,457,Data_5_1_20141021T144621.mat,9,2,0,718.4036,0,
564.9761,Experiment4Metamer_ResponseGroup1.m,1,8,1,3,20,q,0,458,Data_5_1_20141021T144621.mat,9,1,0,564.9761,0,
625.7484,Experiment4Metamer_ResponseGroup1.m,1,3,1,10,20,q,0,459,Data_5_1_20141021T144621.mat,9,1,0,625.7484,0,
631.2394,Experiment4Metamer_ResponseGroup1.m,1,11,2,18,20,q,0,461,Data_5_1_20141021T144621.mat,9,2,0,631.2394,0,
734.7103,Experiment4Metamer_ResponseGroup1.m,2,10,1,19,19,p,0,462,Data_5_1_20141021T144621.mat,9,2,0,734.7103,0,
605.3199,Experiment4Metamer_ResponseGroup1.m,1,11,1,18,20,q,0,463,Data_5_1_20141021T144621.mat,9,1,0,605.3199,0,
694.7958,Experiment4Metamer_ResponseGroup1.m,1,9,2,11,20,q,0,464,Data_5_1_20141021T144621.mat,9,2,0,694.7958,0,
524.1073,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,465,Data_5_1_20141021T144621.mat,9,1,0,524.1073,0,
738.9102,Experiment4Metamer_ResponseGroup1.m,1,9,2,2,20,q,0,466,Data_5_1_20141021T144621.mat,9,2,0,738.9102,0,
661.7103,Experiment4Metamer_ResponseGroup1.m,1,2,1,17,20,q,0,467,Data_5_1_20141021T144621.mat,9,1,0,661.7103,0,
751.394,Experiment4Metamer_ResponseGroup1.m,2,11,2,15,19,p,0,468,Data_5_1_20141021T144621.mat,9,1,0,751.394,0,
836.8962,Experiment4Metamer_ResponseGroup1.m,2,12,1,13,19,p,0,469,Data_5_1_20141021T144621.mat,9,2,0,836.8962,0,
788.3269,Experiment4Metamer_ResponseGroup1.m,2,8,2,16,19,p,0,470,Data_5_1_20141021T144621.mat,9,1,0,788.3269,0,
708.1476,Experiment4Metamer_ResponseGroup1.m,1,15,1,6,20,q,0,471,Data_5_1_20141021T144621.mat,9,1,0,708.1476,0,
608.5445,Experiment4Metamer_ResponseGroup1.m,2,18,2,14,19,p,0,472,Data_5_1_20141021T144621.mat,9,1,0,608.5445,0,
642.664,Experiment4Metamer_ResponseGroup1.m,1,3,1,10,20,q,0,473,Data_5_1_20141021T144621.mat,9,1,0,642.664,0,
723.3084,Experiment4Metamer_ResponseGroup1.m,2,6,1,17,19,p,0,474,Data_5_1_20141021T144621.mat,9,2,0,723.3084,0,
654.7697,Experiment4Metamer_ResponseGroup1.m,2,17,2,4,19,p,0,475,Data_5_1_20141021T144621.mat,9,1,0,654.7697,0,
872.0416,Experiment4Metamer_ResponseGroup1.m,1,4,1,2,20,q,0,476,Data_5_1_20141021T144621.mat,9,1,0,872.0416,0,
768.801,Experiment4Metamer_ResponseGroup1.m,2,5,1,7,19,p,0,477,Data_5_1_20141021T144621.mat,9,2,0,768.801,0,
679.8996,Experiment4Metamer_ResponseGroup1.m,1,18,2,19,20,q,0,478,Data_5_1_20141021T144621.mat,9,2,0,679.8996,0,
787.4047,Experiment4Metamer_ResponseGroup1.m,1,10,2,20,20,q,0,479,Data_5_1_20141021T144621.mat,9,2,0,787.4047,0,
670.266,Experiment4Metamer_ResponseGroup1.m,1,6,1,16,20,q,0,480,Data_5_1_20141021T144621.mat,9,1,0,670.266,0,
589.4007,Experiment4Metamer_ResponseGroup1.m,1,6,1,8,20,q,0,481,Data_5_1_20141021T144621.mat,9,1,0,589.4007,0,
541.1931,Experiment4Metamer_ResponseGroup1.m,1,4,1,6,20,q,0,482,Data_5_1_20141021T144621.mat,9,1,0,541.1931,0,
642.47,Experiment4Metamer_ResponseGroup1.m,1,7,2,13,20,q,0,483,Data_5_1_20141021T144621.mat,9,2,0,642.47,0,
807.9338,Experiment4Metamer_ResponseGroup1.m,2,10,1,15,19,p,0,484,Data_5_1_20141021T144621.mat,9,2,0,807.9338,0,
674.3153,Experiment4Metamer_ResponseGroup1.m,1,9,2,13,20,q,0,485,Data_5_1_20141021T144621.mat,9,2,0,674.3153,0,
671.9479,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,486,Data_5_1_20141021T144621.mat,9,2,0,671.9479,0,
924.7456,Experiment4Metamer_ResponseGroup1.m,2,6,2,11,19,p,0,487,Data_5_1_20141021T144621.mat,9,1,0,924.7456,0,
706.0205,Experiment4Metamer_ResponseGroup1.m,1,9,2,17,20,q,0,488,Data_5_1_20141021T144621.mat,9,2,0,706.0205,0,
656.1487,Experiment4Metamer_ResponseGroup1.m,2,10,2,20,19,p,0,489,Data_5_1_20141021T144621.mat,9,1,0,656.1487,0,
730.8703,Experiment4Metamer_ResponseGroup1.m,2,14,2,3,19,p,0,490,Data_5_1_20141021T144621.mat,9,1,0,730.8703,0,
739.2399,Experiment4Metamer_ResponseGroup1.m,1,11,2,1,20,q,0,491,Data_5_1_20141021T144621.mat,9,2,0,739.2399,0,
672.1113,Experiment4Metamer_ResponseGroup1.m,2,4,1,12,19,p,0,492,Data_5_1_20141021T144621.mat,9,2,0,672.1113,0,
999.3271,Experiment4Metamer_ResponseGroup1.m,1,1,1,14,20,q,0,493,Data_5_1_20141021T144621.mat,9,1,0,999.3271,0,
631.612,Experiment4Metamer_ResponseGroup1.m,1,11,1,3,20,q,0,494,Data_5_1_20141021T144621.mat,9,1,0,631.612,0,
941.5527,Experiment4Metamer_ResponseGroup1.m,2,10,1,9,19,p,0,495,Data_5_1_20141021T144621.mat,9,2,0,941.5527,0,
586.7758,Experiment4Metamer_ResponseGroup1.m,1,11,2,17,20,q,0,496,Data_5_1_20141021T144621.mat,9,2,0,586.7758,0,
609.0783,Experiment4Metamer_ResponseGroup1.m,1,6,2,1,20,q,0,497,Data_5_1_20141021T144621.mat,9,2,0,609.0783,0,
927.4614,Experiment4Metamer_ResponseGroup1.m,2,7,2,13,19,p,0,498,Data_5_1_20141021T144621.mat,9,1,0,927.4614,0,
625.8657,Experiment4Metamer_ResponseGroup1.m,1,1,1,18,20,q,0,499,Data_5_1_20141021T144621.mat,9,1,0,625.8657,0,
765.2869,Experiment4Metamer_ResponseGroup1.m,1,19,2,8,20,q,0,500,Data_5_1_20141021T144621.mat,9,2,0,765.2869,0,
717.3647,Experiment4Metamer_ResponseGroup1.m,2,14,2,10,19,p,0,501,Data_5_1_20141021T144621.mat,9,1,0,717.3647,0,
1064.9055,Experiment4Metamer_ResponseGroup1.m,2,13,1,4,19,p,0,502,Data_5_1_20141021T144621.mat,9,2,0,1064.9055,0,
820.6821,Experiment4Metamer_ResponseGroup1.m,2,5,1,12,19,p,0,503,Data_5_1_20141021T144621.mat,9,2,0,820.6821,0,
739.3962,Experiment4Metamer_ResponseGroup1.m,2,16,1,6,19,p,0,504,Data_5_1_20141021T144621.mat,9,2,0,739.3962,0,
826.686,Experiment4Metamer_ResponseGroup1.m,1,2,2,15,20,q,0,505,Data_5_1_20141021T144621.mat,9,2,0,826.686,0,
748.5401,Experiment4Metamer_ResponseGroup1.m,2,1,2,10,19,p,0,506,Data_5_1_20141021T144621.mat,9,1,0,748.5401,0,
732.948,Experiment4Metamer_ResponseGroup1.m,1,10,2,12,20,q,0,507,Data_5_1_20141021T144621.mat,9,2,0,732.948,0,
627.5872,Experiment4Metamer_ResponseGroup1.m,2,16,2,13,19,p,0,508,Data_5_1_20141021T144621.mat,9,1,0,627.5872,0,
637.8926,Experiment4Metamer_ResponseGroup1.m,1,18,2,11,20,q,0,509,Data_5_1_20141021T144621.mat,9,2,0,637.8926,0,
612.7638,Experiment4Metamer_ResponseGroup1.m,2,10,1,2,19,p,0,510,Data_5_1_20141021T144621.mat,9,2,0,612.7638,0,
803.483,Experiment4Metamer_ResponseGroup1.m,2,4,1,12,19,p,0,511,Data_5_1_20141021T144621.mat,9,2,0,803.483,0,
708.5344,Experiment4Metamer_ResponseGroup1.m,1,7,1,6,20,q,0,512,Data_5_1_20141021T144621.mat,9,1,0,708.5344,0,
597.2927,Experiment4Metamer_ResponseGroup1.m,1,18,2,20,20,q,0,513,Data_5_1_20141021T144621.mat,9,2,0,597.2927,0,
567.2869,Experiment4Metamer_ResponseGroup1.m,1,2,1,9,20,q,0,514,Data_5_1_20141021T144621.mat,9,1,0,567.2869,0,
539.5326,Experiment4Metamer_ResponseGroup1.m,1,20,1,16,20,q,0,515,Data_5_1_20141021T144621.mat,9,1,0,539.5326,0,
628.3374,Experiment4Metamer_ResponseGroup1.m,1,2,1,12,20,q,0,516,Data_5_1_20141021T144621.mat,9,1,0,628.3374,0,
698.8892,Experiment4Metamer_ResponseGroup1.m,2,3,2,6,19,p,0,517,Data_5_1_20141021T144621.mat,9,1,0,698.8892,0,
634.2331,Experiment4Metamer_ResponseGroup1.m,1,13,2,14,20,q,0,518,Data_5_1_20141021T144621.mat,9,2,0,634.2331,0,
673.0726,Experiment4Metamer_ResponseGroup1.m,1,10,2,6,20,q,0,519,Data_5_1_20141021T144621.mat,9,2,0,673.0726,0,
598.9482,Experiment4Metamer_ResponseGroup1.m,2,8,1,14,19,p,0,520,Data_5_1_20141021T144621.mat,9,2,0,598.9482,0,
682.9672,Experiment4Metamer_ResponseGroup1.m,1,3,2,18,20,q,0,521,Data_5_1_20141021T144621.mat,9,2,0,682.9672,0,
578.2522,Experiment4Metamer_ResponseGroup1.m,1,3,1,15,20,q,0,522,Data_5_1_20141021T144621.mat,9,1,0,578.2522,0,
681.7871,Experiment4Metamer_ResponseGroup1.m,1,12,2,8,20,q,0,523,Data_5_1_20141021T144621.mat,9,2,0,681.7871,0,
707.2967,Experiment4Metamer_ResponseGroup1.m,1,6,1,9,20,q,0,524,Data_5_1_20141021T144621.mat,9,1,0,707.2967,0,
614.2562,Experiment4Metamer_ResponseGroup1.m,1,14,2,15,20,q,0,525,Data_5_1_20141021T144621.mat,9,2,0,614.2562,0,
572.1438,Experiment4Metamer_ResponseGroup1.m,1,19,2,11,20,q,0,526,Data_5_1_20141021T144621.mat,9,2,0,572.1438,0,
863.0329,Experiment4Metamer_ResponseGroup1.m,2,13,1,17,19,p,0,527,Data_5_1_20141021T144621.mat,9,2,0,863.0329,0,
765.1926,Experiment4Metamer_ResponseGroup1.m,2,2,1,14,19,p,0,528,Data_5_1_20141021T144621.mat,9,2,0,765.1926,0,
969.1493,Experiment4Metamer_ResponseGroup1.m,2,1,2,11,19,p,0,529,Data_5_1_20141021T144621.mat,9,1,0,969.1493,0,
1020.4602,Experiment4Metamer_ResponseGroup1.m,2,2,2,2,19,p,0,530,Data_5_1_20141021T144621.mat,9,1,0,1020.4602,0,
764.8693,Experiment4Metamer_ResponseGroup1.m,1,19,2,12,20,q,0,531,Data_5_1_20141021T144621.mat,9,2,0,764.8693,0,
819.1036,Experiment4Metamer_ResponseGroup1.m,2,2,2,9,19,p,0,532,Data_5_1_20141021T144621.mat,9,1,0,819.1036,0,
782.478,Experiment4Metamer_ResponseGroup1.m,2,7,1,1,19,p,0,533,Data_5_1_20141021T144621.mat,9,2,0,782.478,0,
748.6987,Experiment4Metamer_ResponseGroup1.m,1,6,1,15,20,q,0,534,Data_5_1_20141021T144621.mat,9,1,0,748.6987,0,
491.6788,Experiment4Metamer_ResponseGroup1.m,1,6,1,20,20,q,0,535,Data_5_1_20141021T144621.mat,9,1,0,491.6788,0,
616.3399,Experiment4Metamer_ResponseGroup1.m,1,5,1,7,20,q,0,536,Data_5_1_20141021T144621.mat,9,1,0,616.3399,0,
660.0886,Experiment4Metamer_ResponseGroup1.m,1,4,2,6,20,q,0,537,Data_5_1_20141021T144621.mat,9,2,0,660.0886,0,
542.1695,Experiment4Metamer_ResponseGroup1.m,1,13,1,12,20,q,0,538,Data_5_1_20141021T144621.mat,9,1,0,542.1695,0,
560.9226,Experiment4Metamer_ResponseGroup1.m,1,15,1,9,20,q,0,539,Data_5_1_20141021T144621.mat,9,1,0,560.9226,0,
567.7546,Experiment4Metamer_ResponseGroup1.m,1,19,2,4,20,q,0,540,Data_5_1_20141021T144621.mat,9,2,0,567.7546,0,
613.6809,Experiment4Metamer_ResponseGroup1.m,1,8,2,2,20,q,0,541,Data_5_1_20141021T144621.mat,9,2,0,613.6809,0,
827.2554,Experiment4Metamer_ResponseGroup1.m,2,15,2,16,19,p,0,542,Data_5_1_20141021T144621.mat,9,1,0,827.2554,0,
860.1842,Experiment4Metamer_ResponseGroup1.m,2,12,1,13,19,p,0,543,Data_5_1_20141021T144621.mat,9,2,0,860.1842,0,
571.0791,Experiment4Metamer_ResponseGroup1.m,1,13,1,19,20,q,0,544,Data_5_1_20141021T144621.mat,9,1,0,571.0791,0,
542.4654,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,545,Data_5_1_20141021T144621.mat,9,2,0,542.4654,0,
665.0466,Experiment4Metamer_ResponseGroup1.m,1,8,2,15,20,q,0,546,Data_5_1_20141021T144621.mat,9,2,0,665.0466,0,
1058.6261,Experiment4Metamer_ResponseGroup1.m,2,18,2,15,19,p,0,547,Data_5_1_20141021T144621.mat,9,1,0,1058.6261,0,
775.4546,Experiment4Metamer_ResponseGroup1.m,2,1,1,13,19,p,0,548,Data_5_1_20141021T144621.mat,9,2,0,775.4546,0,
980.2571,Experiment4Metamer_ResponseGroup1.m,1,1,2,16,20,q,0,549,Data_5_1_20141021T144621.mat,9,2,0,980.2571,0,
626.6958,Experiment4Metamer_ResponseGroup1.m,1,15,2,5,20,q,0,550,Data_5_1_20141021T144621.mat,9,2,0,626.6958,0,
773.647,Experiment4Metamer_ResponseGroup1.m,2,1,2,14,19,p,0,551,Data_5_1_20141021T144621.mat,9,1,0,773.647,0,
825.8857,Experiment4Metamer_ResponseGroup1.m,2,7,2,5,19,p,0,554,Data_5_1_20141021T144621.mat,9,1,0,825.8857,0,
677.9906,Experiment4Metamer_ResponseGroup1.m,1,19,1,16,20,q,0,555,Data_5_1_20141021T144621.mat,9,1,0,677.9906,0,
695.5397,Experiment4Metamer_ResponseGroup1.m,1,12,1,8,20,q,0,556,Data_5_1_20141021T144621.mat,9,1,0,695.5397,0,
735.3965,Experiment4Metamer_ResponseGroup1.m,2,17,1,5,19,p,0,557,Data_5_1_20141021T144621.mat,9,2,0,735.3965,0,
633.6329,Experiment4Metamer_ResponseGroup1.m,2,8,2,9,19,p,0,558,Data_5_1_20141021T144621.mat,9,1,0,633.6329,0,
760.4457,Experiment4Metamer_ResponseGroup1.m,2,17,2,2,19,p,0,559,Data_5_1_20141021T144621.mat,9,1,0,760.4457,0,
652.4891,Experiment4Metamer_ResponseGroup1.m,2,14,2,3,19,p,0,560,Data_5_1_20141021T144621.mat,9,1,0,652.4891,0,
693.1609,Experiment4Metamer_ResponseGroup1.m,2,2,2,14,19,p,0,561,Data_5_1_20141021T144621.mat,9,1,0,693.1609,0,
563.4143,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,562,Data_5_1_20141021T144621.mat,9,2,0,563.4143,0,
827.6204,Experiment4Metamer_ResponseGroup1.m,2,10,2,15,19,p,0,563,Data_5_1_20141021T144621.mat,9,1,0,827.6204,0,
712.7922,Experiment4Metamer_ResponseGroup1.m,1,20,1,6,20,q,0,564,Data_5_1_20141021T144621.mat,9,1,0,712.7922,0,
606.7877,Experiment4Metamer_ResponseGroup1.m,1,15,1,5,20,q,0,565,Data_5_1_20141021T144621.mat,9,1,0,606.7877,0,
774.0246,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,566,Data_5_1_20141021T144621.mat,9,2,0,774.0246,0,
696.9879,Experiment4Metamer_ResponseGroup1.m,2,16,1,20,19,p,0,567,Data_5_1_20141021T144621.mat,9,2,0,696.9879,0,
798.0329,Experiment4Metamer_ResponseGroup1.m,2,2,2,20,19,p,0,568,Data_5_1_20141021T144621.mat,9,1,0,798.0329,0,
827.9093,Experiment4Metamer_ResponseGroup1.m,1,5,1,8,20,q,0,569,Data_5_1_20141021T144621.mat,9,1,0,827.9093,0,
950.4477,Experiment4Metamer_ResponseGroup1.m,2,20,1,4,19,p,0,570,Data_5_1_20141021T144621.mat,9,2,0,950.4477,0,
745.3832,Experiment4Metamer_ResponseGroup1.m,2,14,1,9,19,p,0,572,Data_5_1_20141021T144621.mat,9,2,0,745.3832,0,
693.8522,Experiment4Metamer_ResponseGroup1.m,2,10,1,1,19,p,0,573,Data_5_1_20141021T144621.mat,9,2,0,693.8522,0,
888.8201,Experiment4Metamer_ResponseGroup1.m,1,7,2,9,20,q,0,574,Data_5_1_20141021T144621.mat,9,2,0,888.8201,0,
735.8466,Experiment4Metamer_ResponseGroup1.m,2,11,2,12,19,p,0,575,Data_5_1_20141021T144621.mat,9,1,0,735.8466,0,
649.9102,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,576,Data_5_1_20141021T144621.mat,9,2,0,649.9102,0,
945.4522,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,577,Data_5_1_20141021T144621.mat,9,2,0,945.4522,0,
875.2511,Experiment4Metamer_ResponseGroup1.m,2,19,1,10,19,p,0,578,Data_5_1_20141021T144621.mat,9,2,0,875.2511,0,
729.788,Experiment4Metamer_ResponseGroup1.m,2,3,2,14,19,p,0,579,Data_5_1_20141021T144621.mat,9,1,0,729.788,0,
1080.8563,Experiment4Metamer_ResponseGroup1.m,1,19,2,3,20,q,0,580,Data_5_1_20141021T144621.mat,9,2,0,1080.8563,0,
842.603,Experiment4Metamer_ResponseGroup1.m,1,3,1,7,20,q,0,581,Data_5_1_20141021T144621.mat,9,1,0,842.603,0,
677.1775,Experiment4Metamer_ResponseGroup1.m,1,18,2,14,20,q,0,582,Data_5_1_20141021T144621.mat,9,2,0,677.1775,0,
648.7389,Experiment4Metamer_ResponseGroup1.m,1,9,1,10,20,q,0,583,Data_5_1_20141021T144621.mat,9,1,0,648.7389,0,
764.0231,Experiment4Metamer_ResponseGroup1.m,2,19,2,18,19,p,0,584,Data_5_1_20141021T144621.mat,9,1,0,764.0231,0,
663.5777,Experiment4Metamer_ResponseGroup1.m,1,18,2,19,20,q,0,585,Data_5_1_20141021T144621.mat,9,2,0,663.5777,0,
590.8083,Experiment4Metamer_ResponseGroup1.m,1,3,1,11,20,q,0,586,Data_5_1_20141021T144621.mat,9,1,0,590.8083,0,
675.5749,Experiment4Metamer_ResponseGroup1.m,2,16,2,16,19,p,0,588,Data_5_1_20141021T144621.mat,9,1,0,675.5749,0,
617.6617,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,589,Data_5_1_20141021T144621.mat,9,2,0,617.6617,0,
979.8479,Experiment4Metamer_ResponseGroup1.m,2,20,1,17,19,p,0,590,Data_5_1_20141021T144621.mat,9,2,0,979.8479,0,
719.5904,Experiment4Metamer_ResponseGroup1.m,2,3,1,17,19,p,0,591,Data_5_1_20141021T144621.mat,9,2,0,719.5904,0,
775.8225,Experiment4Metamer_ResponseGroup1.m,2,1,1,8,19,p,0,592,Data_5_1_20141021T144621.mat,9,2,0,775.8225,0,
912.6307,Experiment4Metamer_ResponseGroup1.m,1,4,2,2,20,q,0,593,Data_5_1_20141021T144621.mat,9,2,0,912.6307,0,
653.6557,Experiment4Metamer_ResponseGroup1.m,2,9,2,6,19,p,0,594,Data_5_1_20141021T144621.mat,9,1,0,653.6557,0,
728.1287,Experiment4Metamer_ResponseGroup1.m,2,18,1,1,19,p,0,596,Data_5_1_20141021T144621.mat,9,2,0,728.1287,0,
801.8666,Experiment4Metamer_ResponseGroup1.m,1,10,2,6,20,q,0,597,Data_5_1_20141021T144621.mat,9,2,0,801.8666,0,
684.5097,Experiment4Metamer_ResponseGroup1.m,2,1,2,12,19,p,0,598,Data_5_1_20141021T144621.mat,9,1,0,684.5097,0,
698.6758,Experiment4Metamer_ResponseGroup1.m,1,10,1,2,20,q,0,599,Data_5_1_20141021T144621.mat,9,1,0,698.6758,0,
791.3281,Experiment4Metamer_ResponseGroup1.m,2,6,1,7,19,p,0,600,Data_5_1_20141021T144621.mat,9,2,0,791.3281,0,
656.9366,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,601,Data_5_1_20141021T144621.mat,9,1,0,656.9366,0,
678.4566,Experiment4Metamer_ResponseGroup1.m,2,14,2,19,19,p,0,602,Data_5_1_20141021T144621.mat,9,1,0,678.4566,0,
574.5096,Experiment4Metamer_ResponseGroup1.m,1,8,2,5,20,q,0,603,Data_5_1_20141021T144621.mat,9,2,0,574.5096,0,
669.0385,Experiment4Metamer_ResponseGroup1.m,2,2,2,17,19,p,0,604,Data_5_1_20141021T144621.mat,9,1,0,669.0385,0,
668.4301,Experiment4Metamer_ResponseGroup1.m,1,9,2,8,20,q,0,605,Data_5_1_20141021T144621.mat,9,2,0,668.4301,0,
688.8874,Experiment4Metamer_ResponseGroup1.m,2,11,2,15,19,p,0,606,Data_5_1_20141021T144621.mat,9,1,0,688.8874,0,
567.588,Experiment4Metamer_ResponseGroup1.m,2,17,2,8,19,p,0,607,Data_5_1_20141021T144621.mat,9,1,0,567.588,0,
814.0189,Experiment4Metamer_ResponseGroup1.m,2,3,1,18,19,p,0,608,Data_5_1_20141021T144621.mat,9,2,0,814.0189,0,
633.2722,Experiment4Metamer_ResponseGroup1.m,1,7,1,19,20,q,0,609,Data_5_1_20141021T144621.mat,9,1,0,633.2722,0,
656.5216,Experiment4Metamer_ResponseGroup1.m,1,2,1,19,20,q,0,610,Data_5_1_20141021T144621.mat,9,1,0,656.5216,0,
671.3405,Experiment4Metamer_ResponseGroup1.m,2,7,2,16,19,p,0,611,Data_5_1_20141021T144621.mat,9,1,0,671.3405,0,
900.0717,Experiment4Metamer_ResponseGroup1.m,1,17,2,6,20,q,0,612,Data_5_1_20141021T144621.mat,9,2,0,900.0717,0,
698.767,Experiment4Metamer_ResponseGroup1.m,2,18,2,12,19,p,0,613,Data_5_1_20141021T144621.mat,9,1,0,698.767,0,
783.0328,Experiment4Metamer_ResponseGroup1.m,2,5,1,12,19,p,0,614,Data_5_1_20141021T144621.mat,9,2,0,783.0328,0,
780.1428,Experiment4Metamer_ResponseGroup1.m,2,7,1,20,19,p,0,615,Data_5_1_20141021T144621.mat,9,2,0,780.1428,0,
649.2264,Experiment4Metamer_ResponseGroup1.m,2,4,1,19,19,p,0,616,Data_5_1_20141021T144621.mat,9,2,0,649.2264,0,
627.1294,Experiment4Metamer_ResponseGroup1.m,2,4,2,4,19,p,0,617,Data_5_1_20141021T144621.mat,9,1,0,627.1294,0,
637.51,Experiment4Metamer_ResponseGroup1.m,2,6,1,8,19,p,0,618,Data_5_1_20141021T144621.mat,9,2,0,637.51,0,
592.7834,Experiment4Metamer_ResponseGroup1.m,2,1,2,5,19,p,0,619,Data_5_1_20141021T144621.mat,9,1,0,592.7834,0,
